Metry_kwadratowe,Liczba_pokoi,Podworko,Basen,Pietra,Kod_pocztowy,Prestiz,Liczba_poprzednich_wlascicieli,Zbudowany,Instalacja_odgromowa,Piwnica,Strych,Garaz,Magazyn,Goscinny,Cena
32191,41,1,0,18,89568,1,5,2009,1,3288,7908,707,1,3,3224795.9
13574,88,1,1,27,22822,6,9,2006,1,3768,7759,1000,1,2,1363541.6
48100,18,1,1,68,40712,5,1,1998,1,6066,9635,790,1,5,4821619.8
14142,21,0,0,13,89808,7,3,2021,1,9113,6333,287,1,0,1415823.1
24631,96,0,0,78,40012,4,1,2010,1,4126,8958,481,0,8,2465183.0
92787,82,1,1,29,9791,8,4,1990,1,1351,8702,647,1,9,9287386.0
33190,84,1,0,82,17730,6,9,2016,0,6824,7586,687,1,5,3326422.6
85059,90,0,1,71,89574,6,6,2018,0,5470,4479,762,0,5,8512407.8
85569,56,1,1,35,47589,5,1,2019,1,1784,9702,811,0,6,8562874.9
36140,96,0,1,48,6817,9,1,2011,1,7608,6220,748,0,4,3619301.1
61263,53,0,0,43,55902,2,5,1994,1,9808,7951,236,0,2,6128289.4
39453,62,1,1,43,77020,4,8,2021,0,5382,6816,668,0,10,3954111.1
53063,39,1,0,63,73100,8,8,2002,0,4749,5479,769,1,10,5315445.2
35216,26,0,1,67,13155,4,2,2013,0,4620,2337,282,1,10,3528669.3
19446,22,1,0,58,9698,1,10,2018,0,1437,2804,391,1,5,1947709.8
48353,19,0,0,73,30676,9,6,1991,0,1169,1768,153,1,3,4843230.1
21502,22,1,0,60,36257,1,3,2017,1,5288,1253,827,1,6,2158299.7
74274,64,0,1,65,22932,1,6,1991,0,8878,9961,757,0,8,7432674.1
16267,24,0,1,41,87588,10,7,2015,0,5479,1592,345,1,5,1629931.5
15307,47,0,1,66,83285,10,2,2005,1,3608,8521,295,0,0,1538791.5
58624,93,0,1,32,77072,2,8,2019,0,9365,6517,398,0,6,5870459.9
67371,89,1,0,84,93969,1,2,1994,1,2161,6476,807,0,5,6746013.4
52956,64,1,0,40,71981,6,5,2020,1,6280,1773,462,0,4,5303955.0
49399,76,1,1,38,20421,8,8,2001,0,8078,8975,242,1,0,4950254.1
35423,62,1,1,15,42131,4,5,2019,1,4448,6601,556,1,6,3547246.9
48032,91,0,1,45,61981,10,9,2016,1,2287,5310,381,1,1,4810320.6
92391,15,0,0,13,24256,8,3,2009,1,2212,1564,456,0,8,9241057.9
39130,94,0,0,61,87438,10,5,2020,1,1792,4036,470,1,4,3914756.0
54337,33,1,1,32,48601,9,1,2012,0,6833,9708,694,0,3,5441692.2
98764,66,0,0,29,95164,4,10,2006,0,7206,5816,455,1,10,9879117.6
42847,91,0,1,27,51644,1,10,2008,1,4344,1953,588,1,6,4288330.8
64736,94,1,0,24,17122,2,2,2016,0,9847,3454,443,1,2,6480225.6
54366,73,0,1,92,73599,1,3,2005,1,5120,2566,393,0,10,5443046.5
52421,79,0,1,82,10806,9,5,1994,1,2290,5274,369,0,9,5250391.4
39862,94,0,0,20,44254,4,8,1995,1,9131,8568,414,1,2,3988399.5
96018,65,0,0,43,58459,2,5,1996,0,5812,6593,963,1,5,9606040.6
14641,25,1,1,36,78574,5,2,2019,1,8063,9949,535,0,5,1473780.9
30385,44,1,1,75,83181,3,4,2013,1,1210,4794,761,1,1,3051131.3
99354,49,0,0,88,40190,9,4,2004,0,4318,5147,954,0,8,9942738.4
79464,97,0,1,40,92968,2,10,2003,0,2747,9431,723,1,0,7952013.3
80209,67,1,1,40,40926,1,1,2001,1,2483,1277,494,1,7,8027741.1
52162,16,0,0,44,30676,7,3,1997,0,8191,1129,239,0,10,5220357.7
60168,71,0,1,19,7422,7,8,1991,1,2369,6438,252,0,10,6021842.1
53146,30,0,0,14,11726,10,8,2002,0,2207,9239,541,0,6,5316210.2
24136,47,0,0,50,40216,6,6,2015,0,9862,8547,487,1,0,2415551.5
84964,44,1,0,51,96581,9,8,1998,1,1889,9959,891,1,10,8503675.8
52684,87,0,1,93,7470,1,3,1990,0,7732,4268,533,0,3,5278268.0
71999,79,0,0,46,19355,2,5,1997,0,5515,4050,460,0,6,7203573.7
26883,68,1,0,20,42653,3,2,1994,1,3583,3508,620,0,7,2694154.4
12629,13,1,0,40,30300,6,1,2008,0,8921,9935,859,0,5,1267009.8
91709,44,1,0,38,88603,2,1,2006,0,8151,7011,225,1,3,9179791.6
46119,14,0,1,68,82308,8,1,1998,1,9174,3376,742,1,8,4619757.8
27226,80,0,0,77,30704,10,2,2014,1,2978,4685,775,1,10,2726812.4
12604,90,1,0,86,56719,9,9,2018,1,3366,8537,909,0,2,1267881.8
85016,46,1,0,75,34797,1,3,2010,0,2665,9509,881,0,1,8509064.0
47740,99,0,0,25,94679,6,4,2017,0,2918,3789,552,0,9,4777126.7
74234,94,1,0,20,14556,2,5,2014,1,9576,1323,734,1,5,7426071.4
40006,89,1,1,29,19864,4,2,2006,0,7358,4689,813,1,4,4007111.6
54421,23,1,1,60,8350,2,5,1993,1,9390,3313,261,0,4,5453842.3
94981,43,1,1,68,83239,1,4,2015,1,4133,3224,814,1,2,9511938.5
14115,92,1,0,85,33833,6,5,2007,0,4415,3297,949,1,0,1423276.7
13905,62,1,0,68,27562,10,7,2004,1,7859,3320,257,1,7,1397942.4
42395,22,0,1,98,99312,7,5,2018,1,3797,1231,644,1,5,4247150.8
17779,66,0,1,24,39706,8,10,2007,1,5716,5386,360,0,3,1782565.7
90837,37,1,1,61,91838,8,8,1999,1,6327,2299,667,0,0,9090669.9
89115,48,1,0,15,78725,5,9,2004,1,9067,8934,398,0,0,8915897.4
15897,43,0,1,76,74971,2,7,2020,0,7266,9326,390,1,5,1597325.0
73666,21,0,0,64,20739,5,1,2006,0,6661,7217,267,0,5,7369418.6
96276,35,1,0,81,5997,2,3,2006,1,1126,2827,218,0,8,9637443.6
92629,33,0,0,33,84063,3,3,2005,1,1728,7740,435,1,1,9265133.5
85456,85,1,0,49,3579,1,5,2008,0,5306,7112,285,0,7,8549600.8
63345,66,1,0,49,20808,2,9,2018,0,4117,6265,717,0,0,6341209.8
92722,72,1,1,82,96132,2,10,2014,1,7623,4346,835,1,0,9283649.4
47476,74,0,0,74,49674,5,6,2016,0,3342,2619,701,0,2,4750049.6
60774,97,0,0,93,92034,10,8,2017,0,7979,5039,510,0,1,6079496.7
55301,41,1,1,16,70968,6,4,1990,0,5239,5396,170,0,10,5538946.0
73300,17,0,1,68,30672,9,3,2019,1,3555,2298,991,1,2,7340967.9
82086,84,0,1,87,77510,7,8,1999,0,2350,9686,862,1,3,8211981.9
79768,39,1,0,48,93255,10,3,1999,0,1421,7075,929,0,9,7984469.9
75486,21,0,0,65,44804,9,2,2021,1,4226,8490,733,0,4,7553287.1
35652,44,1,0,37,70666,8,5,2005,1,4910,9095,409,1,10,3569933.5
26644,14,0,1,13,12037,2,9,2020,1,2780,3558,900,1,5,2668720.0
16996,52,1,1,55,98220,6,2,2007,1,3070,9681,999,1,9,1711593.7
90849,58,0,0,79,31704,9,8,2005,1,6800,1314,771,1,4,9089937.5
90824,80,1,1,37,40666,9,5,1992,1,8407,3836,537,0,1,9089833.2
77440,35,0,0,25,17773,7,1,2012,0,3420,8216,879,1,6,7746876.2
33862,46,0,0,61,28161,10,2,1997,1,5482,4499,668,0,8,3389495.7
54338,29,1,1,55,79710,10,9,2008,0,8801,7475,325,0,10,5445334.8
21174,61,0,0,70,43586,6,8,2017,0,5542,8315,571,1,9,2120771.7
17381,91,0,0,84,69052,1,9,1990,0,9496,1134,262,1,1,1740281.0
11362,53,1,1,96,74144,7,5,2012,1,9242,9662,914,1,7,1144566.2
82123,44,1,0,84,18174,2,5,2020,0,8400,7843,816,1,1,8225077.0
46010,79,0,0,52,51318,1,3,2013,1,5335,8943,362,1,1,4602587.3
81281,90,0,1,20,46812,8,5,2021,1,6482,9466,365,0,6,8134490.1
44429,53,1,0,85,53552,3,6,1990,0,7746,5877,592,1,10,4452099.0
94351,92,1,1,25,62757,3,5,2016,0,7090,7928,932,0,10,9442863.6
31997,86,0,1,19,37747,3,3,2015,1,6292,3120,710,0,3,3205379.5
50538,25,0,0,55,97863,7,6,2005,0,9132,6011,994,1,2,5057375.5
76178,39,1,1,16,27662,2,5,2012,1,5067,5434,177,1,8,7625167.2
33665,51,0,0,61,20542,2,5,2019,0,2192,6514,611,0,10,3370949.9
37177,94,1,1,64,79047,2,3,2006,0,5049,8856,854,0,0,3729279.6
84744,92,0,1,92,94707,8,6,2004,0,6123,8729,736,0,0,8480881.4
54959,75,1,1,21,73787,4,7,2017,0,7910,4264,593,1,1,5506024.7
81571,90,1,0,18,99408,9,9,1993,1,6969,1225,442,0,1,8160905.3
14983,40,0,0,90,14628,3,9,2014,0,1559,1419,460,0,3,1505601.4
25694,75,1,1,96,92610,6,3,2003,0,4526,1695,257,0,4,2579016.3
88975,15,0,1,37,26154,9,4,1993,1,6805,4188,880,0,7,8905181.3
64953,20,0,1,75,87185,10,4,2017,0,1855,2954,783,1,9,6505257.7
90329,94,0,1,26,44459,5,2,1999,1,5998,3055,612,0,2,9035611.9
20119,35,0,1,89,20837,6,1,2011,0,6036,7204,813,0,2,2019977.1
14667,25,1,1,76,96979,9,7,2010,0,1524,5081,542,1,7,1476554.0
59079,86,0,1,93,95606,7,7,2003,1,1669,7594,335,0,6,5919483.3
68083,32,0,0,75,41276,8,9,2005,0,8851,7008,936,1,2,6813175.5
92464,91,1,1,52,2850,8,9,2018,1,1328,8562,742,1,7,9253926.8
55541,72,1,1,57,21160,5,3,2021,0,2339,8872,346,1,5,5563234.1
88677,87,0,0,60,77663,9,10,2015,0,8870,2327,682,1,7,8870811.5
19985,58,1,1,19,45015,7,9,1999,1,4185,9489,765,0,3,2006910.9
73112,24,1,1,60,7935,8,8,2014,0,3662,3711,811,0,8,7325772.4
81109,78,0,0,58,87370,2,7,2008,0,3207,7598,393,0,4,8112966.8
83550,73,1,1,49,40958,8,5,1993,1,1094,1938,267,1,4,8360590.3
14513,22,1,0,98,71530,7,1,2005,0,4013,1943,246,0,3,1458582.5
26269,64,1,1,30,73220,8,9,1991,0,5363,6550,742,1,10,2632126.1
20510,13,1,0,72,91415,1,9,2007,0,8079,1743,930,1,8,2061340.7
86558,61,0,0,30,809,5,3,2021,1,7133,6639,991,0,8,8658462.1
63326,38,1,1,41,55403,9,7,2021,0,1925,9781,554,1,4,6341005.1
22648,56,0,1,22,62211,9,6,2003,0,8000,2090,551,0,7,2268871.3
96598,95,0,0,33,53764,3,4,2007,1,2256,5450,341,0,0,9661903.7
78164,72,1,1,65,22037,9,9,1992,1,5115,5707,449,0,9,7823145.2
80947,94,1,1,48,2005,2,5,2006,0,1216,4439,187,0,3,8103183.6
94978,24,0,1,11,47741,6,5,1998,1,6898,5326,755,1,9,9501576.8
28435,46,0,0,50,72431,4,9,1998,0,1244,7263,698,1,4,2845599.8
19608,24,1,1,83,72628,2,4,2019,0,9804,4162,657,0,6,1972444.9
39526,78,0,0,55,64053,1,2,2009,1,5454,7380,787,0,2,3957780.9
59316,25,0,0,64,50311,1,4,2008,1,7700,5478,818,0,9,5933722.8
27725,29,0,0,58,13202,6,5,1993,0,6740,5829,484,1,5,2774997.3
92508,34,0,0,67,46253,10,4,2013,1,3489,4555,434,0,5,9257932.3
98668,60,0,1,71,20711,2,10,1999,1,5336,7793,422,1,2,9873946.9
18706,14,0,1,58,85602,6,4,2012,1,6232,4431,287,1,7,1873699.2
48950,28,1,0,96,57063,2,6,1995,0,2147,1817,174,1,4,4898771.5
92867,56,0,0,71,51553,3,7,2011,1,2813,9482,325,0,3,9289807.1
89455,50,1,1,32,56727,6,9,2009,0,6279,7260,601,0,4,8954183.9
93192,53,0,0,45,18690,9,3,2014,1,7786,4858,248,1,1,9321511.4
69261,92,1,1,18,31754,8,6,1998,0,4517,6155,682,1,10,6934022.8
41879,62,1,0,45,64928,8,10,1994,0,1103,2097,657,1,4,4193646.4
23770,48,0,0,52,82235,1,6,1990,0,8886,1620,343,0,9,2382033.0
85050,26,1,1,55,80178,9,2,2013,1,1480,6206,630,0,2,8513913.3
27279,37,1,1,57,8594,7,3,2003,1,1731,3408,215,1,4,2739499.3
88410,87,1,1,89,86851,4,5,2014,1,3973,6789,468,0,6,8851564.4
24633,76,1,1,62,5962,2,5,2016,1,3552,2008,458,1,8,2473370.6
87761,19,0,1,84,82241,4,6,1995,0,8498,7376,985,0,5,8780796.5
53765,22,0,1,69,25227,8,3,2008,0,5780,7430,633,1,7,5383781.8
91180,12,1,0,36,54969,3,9,2013,1,6233,9847,827,1,7,9124383.3
21187,45,1,1,31,85603,2,6,2019,1,5983,1612,633,1,3,2126037.9
38569,16,0,0,13,72720,2,1,2008,0,1677,4409,640,0,7,3857629.8
43571,62,1,0,71,19410,2,8,2015,0,5582,6231,886,0,7,4359454.5
70891,29,1,0,89,58238,8,5,2002,1,2273,1769,691,0,6,7095721.2
93213,47,1,1,44,52530,6,2,1992,0,3442,2650,678,1,3,9329273.2
74624,79,0,1,79,56195,3,8,2004,0,4921,2235,543,1,10,7472113.4
75556,53,0,1,38,58206,2,5,1999,0,7875,5529,964,1,6,7560024.9
49694,69,1,1,100,5400,3,4,2013,1,2594,2874,516,1,10,4980264.3
26216,36,1,1,41,22419,7,9,2011,0,2876,1933,668,1,0,2628209.1
18488,39,0,1,81,64098,5,4,1998,0,1717,8856,671,0,10,1857621.8
21573,46,1,1,71,29426,9,9,1991,0,6957,1506,429,1,1,2167154.1
77158,17,1,1,12,68216,5,6,1993,0,4271,8324,252,0,7,7721334.3
50733,74,1,0,77,63638,5,2,2003,0,4902,3383,910,1,0,5080606.3
34525,16,0,0,70,67602,7,2,2009,1,8773,2547,687,1,2,3457650.9
24775,93,0,0,16,74423,10,10,2008,1,1404,9064,923,0,10,2478872.8
10841,93,1,0,19,9333,9,6,2019,1,4556,3040,743,0,8,1087980.9
84004,89,1,1,32,84934,9,1,2004,1,9296,4463,352,0,2,8409632.4
18382,98,1,1,96,91977,4,5,2019,0,3381,4110,421,0,2,1850716.9
62615,23,1,1,32,61860,2,3,2003,0,9747,4217,423,1,7,6271258.3
85871,62,0,0,94,25414,5,4,2017,0,5811,3786,218,1,2,8591699.7
93872,59,1,1,54,67326,9,10,2006,1,9364,7196,639,0,9,9394164.6
97766,25,1,0,47,6821,7,3,2004,1,6803,5026,895,1,6,9782882.4
44230,45,0,0,83,84390,5,5,1991,1,7989,7466,545,1,1,4425260.1
42259,57,1,0,22,97794,5,2,2017,0,2212,7977,561,1,7,4229424.7
89655,37,0,0,40,11828,8,10,1993,0,1869,4519,281,0,5,8969499.3
34777,22,1,1,48,41002,8,1,2010,0,8890,9949,499,1,0,3485215.0
93375,54,1,1,97,86020,4,6,2019,0,3408,7326,381,0,9,9349234.9
92424,42,1,1,61,18819,1,9,2014,0,3143,8902,638,0,7,9252356.4
84512,61,0,1,31,73956,1,1,1998,0,4506,2709,637,0,7,8456557.8
37341,37,1,0,17,16964,5,5,2007,0,9591,5926,680,0,6,3740485.7
83956,59,0,1,53,23779,8,10,2004,1,6703,1077,390,0,8,8401559.4
76435,28,1,1,16,89403,3,6,1996,0,7590,3230,309,1,9,7654285.6
70525,57,1,1,70,90234,2,5,1993,0,6027,4555,718,0,2,7065207.3
54620,82,1,1,89,49495,8,6,2021,1,5408,8103,988,0,4,5474758.1
15195,14,0,0,38,44856,7,9,2013,0,3838,8302,678,1,4,1522445.3
46445,85,1,1,22,82904,5,5,2011,0,5873,2599,772,0,6,4648828.1
65165,19,0,1,97,27897,2,6,2016,0,3767,5246,926,0,9,6523661.6
63223,52,1,0,66,35225,5,9,2015,1,9008,2000,187,1,6,6331257.5
29526,22,1,1,67,37363,10,2,2010,1,7919,6085,934,0,7,2960766.0
80475,66,0,0,78,44342,8,3,1992,0,7862,5191,571,0,7,8051999.2
76844,83,0,0,45,44927,4,7,2008,0,9298,5088,168,1,1,7687475.8
21245,89,0,1,91,76280,8,9,2018,1,2652,6202,963,0,1,2130072.8
20178,72,1,0,93,69420,3,1,2007,1,8743,9058,616,0,0,2029287.7
80294,94,1,1,29,57330,9,5,2001,1,2047,9446,365,1,2,8034726.1
29570,24,0,0,32,21042,4,4,1992,1,6900,9341,921,0,4,2959463.2
76746,49,1,1,76,69625,1,4,2007,1,4499,8144,342,0,0,7685980.7
56625,40,1,0,38,56065,8,10,2019,1,9272,8255,812,0,4,5665903.9
74545,15,0,1,60,29052,7,9,2016,0,4402,8431,952,1,0,7464550.6
94409,26,0,1,75,43994,1,7,2015,0,6193,3936,845,0,1,9450280.5
35307,50,0,0,66,27774,4,8,2000,0,1656,5414,332,0,5,3534202.0
28056,56,0,1,67,3918,1,3,2017,1,5397,8863,389,1,0,2811125.7
94620,49,0,0,28,48168,1,1,2021,0,3818,3487,668,0,0,9464860.1
57054,73,1,0,26,55544,5,4,1993,1,3472,9058,655,1,2,5711549.3
40095,14,0,1,41,1970,5,9,2015,0,8160,5969,924,0,7,4016266.5
24558,94,0,1,82,93929,5,2,2007,0,9742,8039,274,1,6,2462916.7
98616,23,0,0,59,59814,10,3,2011,1,6929,6676,304,1,10,9863704.1
42363,12,1,0,74,84331,10,8,2011,0,6294,6032,316,0,7,4240879.1
44508,56,0,1,40,74589,7,6,2008,1,9095,8497,655,1,7,4456584.8
24905,99,0,0,49,39297,8,9,1994,1,5852,4135,801,0,5,2493994.4
53340,28,0,0,72,49611,7,10,2021,1,1901,6745,586,0,7,5336464.1
97474,72,1,1,60,19549,10,2,2018,1,8016,3167,233,0,3,9759389.8
47747,22,1,1,99,37721,4,4,2010,1,8026,7764,726,1,0,4782005.0
43902,50,1,0,96,92019,3,6,2020,1,5355,3508,348,1,9,4396635.0
51587,56,1,1,45,31381,2,4,2002,0,7621,4369,833,1,10,5166261.2
70055,68,1,0,31,37506,5,2,1992,0,9258,2511,543,1,3,7012927.2
22585,22,1,0,29,84208,9,5,1998,0,9716,5074,161,1,2,2265600.8
47257,56,0,1,79,65877,10,10,2012,0,8621,8262,405,1,0,4733393.2
14691,93,1,1,48,57643,7,6,1991,1,6160,2170,830,0,4,1475251.1
21818,55,1,1,76,67738,3,4,2011,0,5746,3337,220,1,8,2195161.1
58567,92,1,1,29,58490,2,3,1991,1,9840,9683,376,1,1,5865940.1
58806,12,1,1,74,4343,8,7,2020,0,1230,1973,817,0,10,5892769.0
46957,35,0,1,32,21391,2,10,1991,0,3946,1152,664,1,0,4702732.1
12834,68,1,1,74,14913,4,2,2014,1,4960,5242,579,1,4,1293966.4
32778,83,0,1,76,53696,8,6,2015,1,6818,5182,856,1,8,3286996.5
51679,63,1,1,39,20441,2,1,1993,1,1687,7621,422,1,10,5176042.3
25363,38,0,0,37,79675,2,1,2000,1,1104,6025,480,1,0,2538406.0
24451,12,1,1,86,6259,7,8,2010,0,3311,8286,373,1,0,2455578.0
54000,100,1,1,25,76760,5,4,1994,0,3108,9254,712,1,10,5407486.4
28780,22,1,0,18,74263,5,3,2001,1,6379,5644,298,1,7,2880890.1
50663,77,0,1,42,52773,8,7,2011,1,9348,7849,850,1,3,5072020.1
88491,74,0,1,87,9505,10,6,2018,1,5702,2444,712,0,2,8860074.8
82363,73,0,0,48,21602,1,3,2012,1,5783,8271,399,1,9,8240927.2
68665,83,1,1,98,71336,5,10,2007,0,1736,6932,570,0,2,6875325.7
17806,85,1,1,48,6342,1,10,2004,1,9635,1507,825,1,4,1788958.4
68422,49,0,1,54,65818,2,3,1997,1,4105,4289,474,1,2,6845781.7
39631,19,0,0,16,20762,1,4,1991,1,8386,7561,534,1,10,3964309.1
62815,79,0,1,78,20452,4,6,1995,0,3481,5081,720,0,2,6288969.5
73719,79,1,1,95,54004,2,5,1994,1,2610,2417,923,1,2,7383556.4
19729,30,0,0,81,52907,1,3,2003,0,1905,4477,591,0,1,1980073.3
32928,85,0,1,81,48620,5,5,2019,0,2054,9554,178,0,9,3299683.9
97854,38,0,1,96,46941,4,8,2012,1,1911,9946,815,0,7,9794720.2
62859,79,0,0,99,23486,10,8,2000,1,7664,8744,713,1,10,6296801.0
40680,92,1,0,50,3022,3,1,2003,1,2445,3663,326,1,3,4075291.3
33724,66,0,0,47,39980,3,2,2012,1,3013,8937,521,1,1,3377381.2
32824,70,0,0,50,23029,3,8,2008,1,8068,9387,292,1,3,3283900.8
15656,41,0,0,87,25636,10,6,1998,1,7294,8554,420,0,3,1573398.8
57102,94,0,1,73,88991,1,5,2018,0,1093,3102,789,1,2,5720511.8
99454,86,1,1,24,75928,4,5,2012,1,2635,5112,698,1,0,9958152.2
60930,62,1,1,99,25318,4,3,2017,0,3494,1097,797,0,3,6101689.7
88930,69,1,0,89,93820,5,7,2005,1,9079,2713,482,1,2,8902346.5
40363,24,0,0,77,30415,6,8,2016,0,2048,4194,501,0,8,4038464.6
51483,13,1,0,94,78499,3,4,2002,0,8346,4833,240,1,2,5157565.2
34291,24,1,0,51,27566,2,2,2002,1,8823,6357,320,1,1,3436795.2
29019,52,0,0,27,10553,7,5,2016,0,3914,9094,729,0,0,2903072.6
24186,100,1,1,69,42375,2,9,1993,0,2481,3336,908,1,3,2425111.3
81453,89,1,0,83,52916,6,4,2007,0,4244,3735,527,1,10,8152737.7
52059,69,0,1,22,63749,6,2,2000,0,1308,1138,349,1,3,5210227.0
45248,52,1,1,99,15210,10,9,2008,1,5903,5632,408,1,0,4540276.8
25176,89,0,1,80,97775,4,8,1997,0,4908,6330,916,1,6,2522970.7
63065,17,1,0,20,15960,2,9,1996,1,1468,6064,564,0,3,6311962.6
78613,51,0,0,35,4184,8,5,1996,0,8045,3226,801,0,4,7863369.6
77117,68,1,1,69,7443,1,9,2012,1,2503,3281,312,1,0,7720395.2
72381,93,0,1,20,32337,6,3,2010,0,2130,7783,256,0,8,7242040.0
98768,63,0,1,11,487,4,8,1990,0,6321,1237,165,0,9,9879363.0
57944,48,1,0,78,3351,4,6,2011,1,2693,5342,414,1,8,5802614.1
61632,22,0,0,69,38070,8,2,2000,0,9732,7528,849,1,0,6168699.0
20001,26,0,1,54,73837,4,6,2003,1,6976,4926,876,0,5,2004766.3
40378,81,1,1,26,34312,9,1,2019,1,3836,2682,319,1,5,4046345.9
67498,24,1,1,21,92259,8,4,2007,0,2571,6694,849,1,1,6753907.7
92002,66,0,0,64,29907,4,8,2011,1,7791,7261,286,0,10,9201705.1
32115,84,1,0,41,17304,7,10,2000,0,1540,1794,694,1,6,3214734.0
64164,47,1,1,49,2059,5,2,2016,0,6643,2420,273,1,2,6427021.6
91967,44,0,0,44,97804,8,5,1998,1,6259,2785,513,1,7,9198819.8
58108,35,0,0,80,25111,3,4,2013,0,5339,8889,219,0,2,5818911.3
17040,34,1,0,55,72842,9,1,2019,1,5811,7670,397,0,6,1709341.9
59050,28,1,1,74,27737,3,5,2001,1,6208,1658,965,1,0,5914478.1
42264,55,0,1,66,75039,5,8,2017,0,7961,3897,238,0,2,4231907.7
31350,73,0,0,11,19581,6,6,2013,0,6125,8000,259,1,4,3136370.3
37164,46,1,0,38,76523,3,10,2001,1,3819,3245,951,0,5,3721736.1
46068,84,1,0,43,9909,2,4,2011,0,3647,9609,870,1,9,4614136.1
47824,52,0,0,12,39180,5,7,1993,1,9562,3717,793,1,3,4784201.3
65308,38,1,0,75,45213,9,7,2003,1,3714,7479,698,0,2,6535120.3
79830,96,1,1,20,68175,6,4,2006,1,7666,3908,476,1,1,7989770.6
11826,33,1,0,17,43510,2,9,1991,1,9373,1366,662,0,4,1186605.1
52178,15,1,0,96,73210,10,7,2018,0,4680,8200,332,0,10,5228450.8
50418,69,0,0,81,22746,5,4,2005,1,5888,6516,801,0,3,5049859.5
53434,70,0,0,90,47639,8,2,2019,1,7719,1508,354,1,5,5346181.9
76383,22,1,0,22,86521,4,9,2011,0,7668,8397,211,0,5,7641724.1
44064,74,0,1,55,48051,4,4,2021,1,10000,8795,711,1,7,4413732.1
46211,47,1,0,77,63171,9,5,2003,1,6159,9676,776,0,8,4629859.3
48577,76,1,0,20,96540,10,7,2017,0,2025,2478,681,1,0,4862984.7
66859,18,0,0,47,63616,8,9,1998,1,8306,1810,159,0,10,6688391.8
53381,86,0,0,19,48945,5,10,1991,0,3504,9737,204,0,1,5339727.1
45580,88,1,1,100,88107,7,6,2015,1,2481,9869,439,0,5,4569449.5
31598,63,1,0,39,30350,6,9,1999,0,7048,8714,710,1,4,3165856.9
23073,45,0,1,93,20942,3,6,2021,0,2764,3974,795,1,2,2310872.1
59049,94,0,0,91,23174,10,5,2008,0,7928,3725,746,0,9,5910896.8
93674,27,0,1,75,92270,2,3,1999,1,5736,6812,821,0,2,9375903.9
76446,54,1,1,29,48140,9,7,2021,1,8752,7152,987,0,1,7651735.1
80976,87,1,0,55,91185,6,7,2010,0,4642,9317,788,1,10,8102795.0
11470,93,0,0,25,29901,9,8,1996,0,6048,6393,420,0,1,1148699.6
79723,71,0,1,17,21006,9,7,2021,1,6409,3614,940,1,3,7976910.1
28303,23,0,0,29,1348,8,9,1996,1,4559,8414,377,1,10,2833274.6
93490,45,1,1,15,51703,2,9,2012,0,8138,7038,350,0,3,9355490.2
17950,57,0,1,69,52904,4,10,1996,0,1925,1408,910,0,2,1802294.6
78847,12,1,0,30,58735,7,8,2005,0,4919,2179,424,0,8,7888002.5
30596,41,0,1,69,73043,8,9,1998,0,6656,7128,579,0,1,3063030.8
27918,42,0,1,71,88907,6,1,2016,1,6322,3500,222,0,2,2798713.6
74409,95,0,1,56,32424,3,10,2000,1,5850,1436,592,0,8,7447750.0
29114,18,1,1,12,15509,1,9,1994,0,3591,6866,799,1,3,2919917.4
99539,34,0,1,75,88204,1,9,2021,0,5552,8336,919,1,3,9963045.1
73748,47,0,0,72,42075,6,9,2001,1,6305,5609,930,1,7,7382612.1
64273,65,1,0,14,72264,7,6,2003,0,2525,2874,463,1,2,6433844.3
83405,16,0,0,86,19556,4,2,2000,1,5515,5295,550,1,6,8347406.0
53034,62,1,1,52,8961,9,8,2012,1,5609,5880,295,1,3,5312035.2
67294,98,1,0,83,87213,6,5,2016,0,8838,2034,627,1,4,6737871.6
74857,19,0,1,55,32561,9,5,2011,0,5220,5054,326,1,5,7495795.1
23365,63,1,1,53,73093,9,1,2016,1,8296,6639,697,0,5,2343955.6
53591,91,1,0,66,13020,2,7,2008,1,3909,1399,804,1,7,5365278.8
13612,57,1,0,29,9468,5,1,2009,1,2371,9910,955,1,8,1367128.9
43441,42,0,1,45,45828,5,10,2000,1,2301,3183,954,1,10,4349056.0
43133,81,1,0,68,81883,8,7,2016,0,2255,6877,214,0,6,4321653.6
90323,27,0,0,95,24112,6,6,1999,0,1823,2630,964,0,9,9037654.9
50164,68,0,1,17,57026,10,6,1995,0,5797,3839,454,1,10,5022955.5
96704,63,0,0,61,78651,8,9,2009,1,6136,7497,824,1,1,9672864.9
57314,63,0,0,60,68470,9,7,2011,1,5477,9367,681,0,1,5733991.1
46301,83,0,0,57,19297,8,7,1991,0,7625,9075,483,0,4,4631982.1
83088,22,0,0,64,39738,6,4,2004,1,2405,6251,457,1,7,8315132.4
18019,89,0,0,17,27629,2,6,2006,1,5047,8039,911,1,6,1803675.6
29637,21,1,0,80,70145,7,9,1998,0,9015,6762,303,0,0,2973981.8
88231,33,1,0,31,51971,9,8,2009,1,4448,5611,704,1,1,8827270.9
89622,93,0,0,40,75385,5,5,2017,1,2864,5547,607,1,9,8965091.7
35082,21,1,1,52,89634,2,6,1990,1,6916,1771,148,0,7,3516840.0
91104,35,0,1,25,99363,7,5,1991,0,5289,7715,825,1,10,9116835.1
68046,66,1,0,80,3594,4,10,1997,1,1353,6033,366,1,3,6818141.7
65825,55,0,0,45,46451,8,2,2007,0,4711,7569,311,0,3,6586250.7
