"Kraj","Miasto","Latitude","Longitude","Indie","Indie_Miasto","I_latitude","I_longitude","Rok","Kwartal","Pasazerowie_do_Indii","Pasazerowie_z_Indii","Fracht_do_Indii","Fracht_z_Indii"
SAUDI ARABIA,JEDDAH,21.3,39.11,INDIA,CHENNAI,13.033634,80.14573,2016,Q2,4967,5075,101.7,371.7
SAUDI ARABIA,JEDDAH,21.3,39.11,INDIA,DELHI,28.3636,77.1348,2016,Q2,31486,34188,430.5,1313.4
SAUDI ARABIA,JEDDAH,21.3,39.11,INDIA,HYDERABAD,17.21576,78.283356,2016,Q2,20022,22453,52.9,435.8
SAUDI ARABIA,JEDDAH,21.3,39.11,INDIA,KOCHI,9.966667,76.266667,2016,Q2,43026,42981,117.8,1958.5
SAUDI ARABIA,JEDDAH,21.3,39.11,INDIA,LUCKNOW,26.51,80.5512,2016,Q2,14851,15321,0.0,0.0
SAUDI ARABIA,JEDDAH,21.3,39.11,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,52548,60479,129.1,2157.9
AFGHANISTAN,KABUL,34.3357,69.1247,INDIA,DELHI,28.3636,77.1348,2016,Q2,43818,42164,342.5,1244.2
AFGHANISTAN,KANDAHAR,31.37,65.43,INDIA,DELHI,28.3636,77.1348,2016,Q2,1745,1216,0.0,0.0
PAKISTAN,KARACHI,24.5136,67.036,INDIA,DELHI,28.3636,77.1348,2016,Q2,430,647,0.4,3.7
PAKISTAN,KARACHI,24.5136,67.036,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,1278,1468,2.0,55.4
NEPAL,KATHMANDU,27.7172,85.324,INDIA,DELHI,28.3636,77.1348,2016,Q2,92091,93836,107.1,327.2
NEPAL,KATHMANDU,27.7172,85.324,INDIA,KOLKATA,22.3422,88.215,2016,Q2,4082,4054,0.0,4.0
NEPAL,KATHMANDU,27.7172,85.324,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,22950,26237,40.1,31.3
NEPAL,KATHMANDU,27.7172,85.324,INDIA,VARANASI,25.1655,82.5722,2016,Q2,240,212,0.0,0.0
MALAYSIA,KUALALUMPUR,3.0852,101.4143,INDIA,AMRITSAR,31.3824,74.5136,2016,Q2,7058,7574,0.0,0.1
MALAYSIA,KUALALUMPUR,3.0852,101.4143,INDIA,BENGALURU,13.370001,77.556,2016,Q2,18939,20571,654.4,571.9
MALAYSIA,KUALALUMPUR,3.0852,101.4143,INDIA,CHENNAI,13.033634,80.14573,2016,Q2,25494,29354,1055.4,1075.2
MALAYSIA,KUALALUMPUR,3.0852,101.4143,INDIA,DELHI,28.3636,77.1348,2016,Q2,57949,61411,1537.5,1825.9
MALAYSIA,KUALALUMPUR,3.0852,101.4143,INDIA,HYDERABAD,17.21576,78.283356,2016,Q2,24582,25353,175.6,151.8
MALAYSIA,KUALALUMPUR,3.0852,101.4143,INDIA,KOCHI,9.966667,76.266667,2016,Q2,34358,41538,36.1,105.3
MALAYSIA,KUALALUMPUR,3.0852,101.4143,INDIA,KOLKATA,22.3422,88.215,2016,Q2,13047,12846,80.0,173.9
MALAYSIA,KUALALUMPUR,3.0852,101.4143,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,37430,38676,703.1,465.1
MALAYSIA,KUALALUMPUR,3.0852,101.4143,INDIA,TIRUCHIRAPALLY,10.4556,78.4254,2016,Q2,73123,67225,0.0,839.9
MALAYSIA,KUALALUMPUR,3.0852,101.4143,INDIA,TRIVANDRUM,8.3036,76.57,2016,Q2,4755,5749,0.0,36.9
MALAYSIA,KUALALUMPUR,3.0852,101.4143,INDIA,VISAKHAPATNAM,17.4215,83.1752,2016,Q2,5203,5380,74.0,73.9
CHINA,KUNMING,25.04,102.41,INDIA,DELHI,28.3636,77.1348,2016,Q2,5380,5953,0.0,0.0
CHINA,KUNMING,25.04,102.41,INDIA,KOLKATA,22.3422,88.215,2016,Q2,9628,10424,55.8,197.3
KUWAIT,KUWAIT,29.1336,47.5848,INDIA,AHMEDABAD,23.02,72.34,2016,Q2,8011,9510,3.2,98.3
KUWAIT,KUWAIT,29.1336,47.5848,INDIA,BENGALURU,13.370001,77.556,2016,Q2,4335,5415,18.4,40.5
KUWAIT,KUWAIT,29.1336,47.5848,INDIA,CHENNAI,13.033634,80.14573,2016,Q2,14138,14342,204.6,840.9
KUWAIT,KUWAIT,29.1336,47.5848,INDIA,DELHI,28.3636,77.1348,2016,Q2,20444,21877,517.2,924.7
KUWAIT,KUWAIT,29.1336,47.5848,INDIA,GOA,15.401944,74.043333,2016,Q2,2041,3441,1.1,0.0
KUWAIT,KUWAIT,29.1336,47.5848,INDIA,HYDERABAD,17.21576,78.283356,2016,Q2,1369,1449,0.6,0.0
KUWAIT,KUWAIT,29.1336,47.5848,INDIA,KOCHI,9.966667,76.266667,2016,Q2,13121,15540,48.4,248.5
KUWAIT,KUWAIT,29.1336,47.5848,INDIA,KOZHIKODE,11.153452,75.4649,2016,Q2,6881,5992,3.7,69.7
KUWAIT,KUWAIT,29.1336,47.5848,INDIA,MANGALORE,12.52,74.53,2016,Q2,2717,3282,1.1,0.0
KUWAIT,KUWAIT,29.1336,47.5848,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,37330,43993,379.5,2581.2
KUWAIT,KUWAIT,29.1336,47.5848,INDIA,TRIVANDRUM,8.3036,76.57,2016,Q2,7027,7568,7.8,109.0
PAKISTAN,LAHORE,31.3259,74.2037,INDIA,DELHI,28.3636,77.1348,2016,Q2,414,915,1.9,1.7
GERMANY,LEIPZIG,51.2024,12.223,INDIA,BENGALURU,13.370001,77.556,2016,Q2,0,0,0.0,6.5
GERMANY,LEIPZIG,51.2024,12.223,INDIA,DELHI,28.3636,77.1348,2016,Q2,0,0,1087.0,3354.5
UNITED KINGDOM,LONDON,51.3026,-0.739,INDIA,AHMEDABAD,23.02,72.34,2016,Q2,8425,8289,256.1,185.4
UNITED KINGDOM,LONDON,51.3026,-0.739,INDIA,BENGALURU,13.370001,77.556,2016,Q2,17908,20900,664.2,1348.6
UNITED KINGDOM,LONDON,51.3026,-0.739,INDIA,CHENNAI,13.033634,80.14573,2016,Q2,16005,17038,572.9,1128.6
UNITED KINGDOM,LONDON,51.3026,-0.739,INDIA,DELHI,28.3636,77.1348,2016,Q2,122722,129265,4808.9,7657.9
UNITED KINGDOM,LONDON,51.3026,-0.739,INDIA,HYDERABAD,17.21576,78.283356,2016,Q2,14829,17528,484.9,831.7
UNITED KINGDOM,LONDON,51.3026,-0.739,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,111130,124728,5513.4,6352.6
Wielkie Ksi-two Luksemburga,LUXEMBOURG,49.4852,6.0754,INDIA,DELHI,28.3636,77.1348,2016,Q2,0,0,0.0,367.3
Wielkie Ksi-two Luksemburga,LUXEMBOURG,49.4852,6.0754,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,0,0,516.4,1343.7
SPAIN,MADRID,40.2501,-3.4212,INDIA,DELHI,28.3636,77.1348,2016,Q2,5939,6211,27.3,290.4
MALDIVES,MALE,4.1,73.3,INDIA,BENGALURU,13.370001,77.556,2016,Q2,2815,3291,0.2,66.1
MALDIVES,MALE,4.1,73.3,INDIA,CHENNAI,13.033634,80.14573,2016,Q2,1687,3137,1.5,33.1
MALDIVES,MALE,4.1,73.3,INDIA,DELHI,28.3636,77.1348,2016,Q2,6697,7910,6.1,10.5
MALDIVES,MALE,4.1,73.3,INDIA,JAIPUR,26.09,75.8,2016,Q2,0,101,0.0,0.0
MALDIVES,MALE,4.1,73.3,INDIA,KOCHI,9.966667,76.266667,2016,Q2,6349,6477,0.0,11.7
MALDIVES,MALE,4.1,73.3,INDIA,TRIVANDRUM,8.3036,76.57,2016,Q2,13817,16176,0.3,352.6
ITALY,MALPENSA,45.375,8.4341,INDIA,DELHI,28.3636,77.1348,2016,Q2,10341,10888,139.8,365.1
ITALY,MALPENSA,45.375,8.4341,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,0,0,231.5,0.0
MAURITIUS,MARUITIUS,-20.12,57.3,INDIA,BENGALURU,13.370001,77.556,2016,Q2,2560,2226,15.2,34.1
MAURITIUS,MARUITIUS,-20.12,57.3,INDIA,CHENNAI,13.033634,80.14573,2016,Q2,2271,2877,12.8,100.1
MAURITIUS,MARUITIUS,-20.12,57.3,INDIA,DELHI,28.3636,77.1348,2016,Q2,6730,6600,21.4,124.5
MAURITIUS,MARUITIUS,-20.12,57.3,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,12367,13161,22.7,395.7
IRAN,MASHHAD,32.44161,35.19323,INDIA,DELHI,28.3636,77.1348,2016,Q2,1627,1338,0.2,0.1
SAUDI ARABIA,MEDINA,24.28,39.36,INDIA,DELHI,28.3636,77.1348,2016,Q2,6031,3458,3.0,0.4
SAUDI ARABIA,MEDINA,24.28,39.36,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,6398,3029,0.0,187.4
AUSTRALIA,MELBOURNE,-37.4851,144.5747,INDIA,DELHI,28.3636,77.1348,2016,Q2,7588,8927,38.7,106.1
RUSSIA,MOSCOW,55.4521,37.372,INDIA,DELHI,28.3636,77.1348,2016,Q2,36167,43591,75.3,1279.0
RUSSIA,MOSCOW,55.4521,37.372,INDIA,GOA,15.401944,74.043333,2016,Q2,18935,18886,0.0,0.0
GERMANY,MUENCHEN,48.08,11.34,INDIA,DELHI,28.3636,77.1348,2016,Q2,19640,21852,632.1,1120.2
GERMANY,MUENCHEN,48.08,11.34,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,17250,20076,1288.3,1100.9
OMAN,MUSCAT,23.36,58.32,INDIA,AHMEDABAD,23.02,72.34,2016,Q2,7028,10662,27.3,33.5
OMAN,MUSCAT,23.36,58.32,INDIA,BENGALURU,13.370001,77.556,2016,Q2,19909,21009,26.4,493.6
OMAN,MUSCAT,23.36,58.32,INDIA,CHENNAI,13.033634,80.14573,2016,Q2,39933,43441,102.5,491.3
OMAN,MUSCAT,23.36,58.32,INDIA,DELHI,28.3636,77.1348,2016,Q2,57187,51753,141.6,407.5
OMAN,MUSCAT,23.36,58.32,INDIA,GOA,15.401944,74.043333,2016,Q2,9409,12621,17.2,95.5
OMAN,MUSCAT,23.36,58.32,INDIA,HYDERABAD,17.21576,78.283356,2016,Q2,29910,30820,6.8,343.0
OMAN,MUSCAT,23.36,58.32,INDIA,JAIPUR,26.09,75.8,2016,Q2,10358,11598,19.0,44.5
OMAN,MUSCAT,23.36,58.32,INDIA,KOCHI,9.966667,76.266667,2016,Q2,54879,58671,68.8,904.7
OMAN,MUSCAT,23.36,58.32,INDIA,KOZHIKODE,11.153452,75.4649,2016,Q2,29446,33571,29.5,361.8
OMAN,MUSCAT,23.36,58.32,INDIA,LUCKNOW,26.51,80.5512,2016,Q2,23511,22097,15.3,116.7
OMAN,MUSCAT,23.36,58.32,INDIA,MANGALORE,12.52,74.53,2016,Q2,4236,4756,2.6,0.0
OMAN,MUSCAT,23.36,58.32,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,53797,63339,75.2,1701.0
OMAN,MUSCAT,23.36,58.32,INDIA,TRIVANDRUM,8.3036,76.57,2016,Q2,30711,33163,25.9,402.3
KENYA,NAIROBI,-1.1711,36.4902,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,20084,23940,39.0,13.5
JAPAN,NARITA,35.47,140.19,INDIA,DELHI,28.3636,77.1348,2016,Q2,20396,24938,1797.3,1586.1
JAPAN,NARITA,35.47,140.19,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,8402,10119,0.0,0.0
UZBEKISTAN,NAVOI,40.0704,65.1018,INDIA,DELHI,28.3636,77.1348,2016,Q2,0,0,918.4,931.1
UNITED STATES,NEW YORK,40.43,-74.0,INDIA,DELHI,28.3636,77.1348,2016,Q2,21279,24969,91.2,319.9
UNITED STATES,NEW YORK,40.43,-74.0,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,961,2394,222.0,160.6
UNITED STATES,NEWARK,40.72422,-74.17258,INDIA,AHMEDABAD,23.02,72.34,2016,Q2,2033,3831,0.0,0.0
UNITED STATES,NEWARK,40.72422,-74.17258,INDIA,DELHI,28.3636,77.1348,2016,Q2,22081,23457,361.8,769.9
UNITED STATES,NEWARK,40.72422,-74.17258,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,39501,43681,374.8,415.7
JAPAN,OSAKA,34.4138,135.308,INDIA,DELHI,28.3636,77.1348,2016,Q2,1657,1897,133.3,179.9
JAPAN,OSAKA,34.4138,135.308,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,260,288,7.1,7.1
FRANCE,PARIS,48.5124,2.218,INDIA,BENGALURU,13.370001,77.556,2016,Q2,21083,19242,1243.5,743.0
FRANCE,PARIS,48.5124,2.218,INDIA,CHENNAI,13.033634,80.14573,2016,Q2,2285,1726,0.0,0.0
FRANCE,PARIS,48.5124,2.218,INDIA,DELHI,28.3636,77.1348,2016,Q2,45723,47167,2288.2,2332.9
FRANCE,PARIS,48.5124,2.218,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,40087,47877,2550.9,1805.3
BHUTAN,PARO,27.26,89.25,INDIA,DELHI,28.3636,77.1348,2016,Q2,5214,4925,0.6,14.5
BHUTAN,PARO,27.26,89.25,INDIA,KOLKATA,22.3422,88.215,2016,Q2,4437,4828,0.8,2.5
CHINA,PEKING,39.55,116.23,INDIA,DELHI,28.3636,77.1348,2016,Q2,32582,34454,849.8,760.7
BURMA,RANGOON,16.48,96.09,INDIA,DELHI,28.3636,77.1348,2016,Q2,441,496,0.0,1.2
BURMA,RANGOON,16.48,96.09,INDIA,GAYA,24.45,85.0036,2016,Q2,11366,10441,0.0,0.0
BURMA,RANGOON,16.48,96.09,INDIA,KOLKATA,22.3422,88.215,2016,Q2,700,1545,1.0,29.5
UNITED ARAB EMIRATES,RASALKHAMA,25.46,55.57,INDIA,KOZHIKODE,11.153452,75.4649,2016,Q2,3092,3364,0.0,0.0
UNITED ARAB EMIRATES,RASALKHAMA,25.46,55.57,INDIA,TRIVANDRUM,8.3036,76.57,2016,Q2,7,8,0.0,0.0
REUNION,REUNION,-21.0652,55.3157,INDIA,CHENNAI,13.033634,80.14573,2016,Q2,1695,2104,0.5,18.1
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,BENGALURU,13.370001,77.556,2016,Q2,1976,2025,0.0,218.9
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,CHENNAI,13.033634,80.14573,2016,Q2,6929,6929,129.8,533.8
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,DELHI,28.3636,77.1348,2016,Q2,19356,19721,479.0,1146.4
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,HYDERABAD,17.21576,78.283356,2016,Q2,10963,10730,44.3,322.9
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,KOCHI,9.966667,76.266667,2016,Q2,16938,16976,44.8,1054.5
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,KOZHIKODE,11.153452,75.4649,2016,Q2,7477,8083,6.5,89.5
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,LUCKNOW,26.51,80.5512,2016,Q2,9866,9493,0.0,0.0
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,31141,43862,703.6,2568.2
SAUDI ARABIA,RIYADH,24.4242,46.4337,INDIA,TRIVANDRUM,8.3036,76.57,2016,Q2,5865,6224,4.5,78.3
ITALY,ROME,41.5336,12.2858,INDIA,DELHI,28.3636,77.1348,2016,Q2,6241,7842,70.8,72.9
OMAN,SALALAH,17.0111,54.0523,INDIA,KOCHI,9.966667,76.266667,2016,Q2,1201,1280,0.0,0.0
OMAN,SALALAH,17.0111,54.0523,INDIA,KOZHIKODE,11.153452,75.4649,2016,Q2,2005,2223,0.0,15.1
OMAN,SALALAH,17.0111,54.0523,INDIA,TRIVANDRUM,8.3036,76.57,2016,Q2,464,847,0.0,0.0
UNITED STATES,SAN FRANCISCO,37.4645,-122.2509,INDIA,BENGALURU,13.370001,77.556,2016,Q2,704,1112,0.0,0.0
UNITED STATES,SAN FRANCISCO,37.4645,-122.2509,INDIA,DELHI,28.3636,77.1348,2016,Q2,12947,15722,1.8,433.9
KOREA,SEOUL,37.3336,126.5924,INDIA,DELHI,28.3636,77.1348,2016,Q2,27107,28910,809.1,630.4
KOREA,SEOUL,37.3336,126.5924,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,9120,10735,384.5,309.0
SEYCHELLES,SEYCHELLES,-4.37,55.27,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,7740,7842,1.3,18.6
CHINA,SHANGHAI,31.1343,121.2829,INDIA,DELHI,28.3636,77.1348,2016,Q2,9702,9867,440.8,339.9
CHINA,SHANGHAI,31.1343,121.2829,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,2741,2574,377.7,103.2
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,AHMEDABAD,23.02,72.34,2016,Q2,12361,14377,6.0,149.9
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,BENGALURU,13.370001,77.556,2016,Q2,11414,12819,36.9,193.7
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,CHANDIGARH,30.45,76.47,2016,Q2,5488,6405,0.0,0.0
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,CHENNAI,13.033634,80.14573,2016,Q2,15210,16423,40.5,229.6
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,COIMBATORE,11.01005,76.57209,2016,Q2,9497,10188,1.7,152.9
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,DELHI,28.3636,77.1348,2016,Q2,26318,27712,176.0,316.6
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,GOA,15.401944,74.043333,2016,Q2,8107,10230,37.4,28.3
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,HYDERABAD,17.21576,78.283356,2016,Q2,14249,14218,7.2,202.9
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,JAIPUR,26.09,75.8,2016,Q2,14002,14182,2.9,172.7
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,KOCHI,9.966667,76.266667,2016,Q2,47958,53818,32.3,845.4
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,KOZHIKODE,11.153452,75.4649,2016,Q2,46961,52606,21.4,571.4
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,MANGALORE,12.52,74.53,2016,Q2,267,265,0.0,0.0
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,30214,42005,99.2,501.3
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,NAGPUR,21.1498,79.0806,2016,Q2,5523,6008,0.4,69.9
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,TIRUCHIRAPALLY,10.4556,78.4254,2016,Q2,11920,11141,0.1,46.7
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,TRIVANDRUM,8.3036,76.57,2016,Q2,42195,44220,6.9,741.9
UNITED ARAB EMIRATES,SHARJAH,25.35,55.43333,INDIA,VARANASI,25.1655,82.5722,2016,Q2,12654,12274,0.0,0.0
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,AHMEDABAD,23.02,72.34,2016,Q2,8496,10451,503.6,629.4
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,AMRITSAR,31.3824,74.5136,2016,Q2,11900,11441,5.7,61.3
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,BENGALURU,13.370001,77.556,2016,Q2,42184,46452,1787.5,1791.6
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,CHENNAI,13.033634,80.14573,2016,Q2,87279,102078,2884.6,3288.2
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,COIMBATORE,11.01005,76.57209,2016,Q2,5606,7686,5.2,93.1
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,DELHI,28.3636,77.1348,2016,Q2,83772,90006,3310.7,3306.5
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,HYDERABAD,17.21576,78.283356,2016,Q2,22502,25574,191.9,240.5
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,KOCHI,9.966667,76.266667,2016,Q2,17149,23229,37.4,233.6
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,KOLKATA,22.3422,88.215,2016,Q2,14498,18352,507.1,846.8
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,LUCKNOW,26.51,80.5512,2016,Q2,4503,4549,0.0,0.0
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,90726,107260,4396.8,5356.3
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,TIRUCHIRAPALLY,10.4556,78.4254,2016,Q2,40753,37639,0.7,404.0
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,TRIVANDRUM,8.3036,76.57,2016,Q2,4445,6912,17.4,25.5
SINGAPORE,SINGAPORE,1.17,103.5,INDIA,VISAKHAPATNAM,17.4215,83.1752,2016,Q2,2487,3995,1.3,4.0
AUSTRALIA,SYDNEY,-33.5204,151.1236,INDIA,DELHI,28.3636,77.1348,2016,Q2,9113,10802,77.4,188.1
TAIWAN,TAIPAE,25.02,121.38,INDIA,DELHI,28.3636,77.1348,2016,Q2,8430,9342,585.9,297.7
TAIWAN,TAIPAE,25.02,121.38,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,0,0,210.2,0.0
INDONESIA,TANGERANG,-6.1041,106.3754,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,4104,4386,3.8,73.2
UZBEKISTAN,TASHKENT,41.184,69.1647,INDIA,AMRITSAR,31.3824,74.5136,2016,Q2,3530,4990,0.0,1.6
UZBEKISTAN,TASHKENT,41.184,69.1647,INDIA,DELHI,28.3636,77.1348,2016,Q2,9055,9168,31.2,427.6
ISRAEL,TEHRAN,35.4121,51.232,INDIA,DELHI,28.3636,77.1348,2016,Q2,7977,6968,25.8,262.3
ISRAEL,TEHRAN,35.4121,51.232,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,3074,2794,2.5,6.0
ISRAEL,TELAVIV,32.08,34.78,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,3653,4391,108.9,244.5
JAPAN,TOKYO,35.4123,139.4132,INDIA,DELHI,28.3636,77.1348,2016,Q2,12458,14035,1236.6,702.6
CANADA,TORONTO,43.443,-79.2224,INDIA,DELHI,28.3636,77.1348,2016,Q2,39470,40272,302.8,638.3
CANADA,VANCOUVER,49.154,-123.065,INDIA,DELHI,28.3636,77.1348,2016,Q2,3253,3752,15.6,90.8
AUSTRIA,VIENNA,48.12,16.22,INDIA,DELHI,28.3636,77.1348,2016,Q2,6916,7745,166.5,144.5
SWITZERLAND,ZURICH,47.383333,8.533333,INDIA,DELHI,28.3636,77.1348,2016,Q2,16927,19794,1075.5,1358.5
SWITZERLAND,ZURICH,47.383333,8.533333,INDIA,MUMBAI,19.010288,72.5132,2016,Q2,13957,19560,1327.7,1412.7
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,AHMEDABAD,23.02,72.34,2016,Q3,27739,21145,132.7,156.4
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,BENGALURU,13.370001,77.556,2016,Q3,37385,31218,110.1,361.6
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,CHENNAI,13.033634,80.14573,2016,Q3,46534,40020,38.8,481.9
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,DELHI,28.3636,77.1348,2016,Q3,83223,70263,1726.3,2311.5
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,GOA,15.401944,74.043333,2016,Q3,3281,1466,0.3,0.0
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,HYDERABAD,17.21576,78.283356,2016,Q3,50013,42026,100.4,588.2
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,JAIPUR,26.09,75.8,2016,Q3,8427,9010,21.8,52.1
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,KOCHI,9.966667,76.266667,2016,Q3,63341,64762,85.4,758.6
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,KOLKATA,22.3422,88.215,2016,Q3,10429,10387,7.8,489.0
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,KOZHIKODE,11.153452,75.4649,2016,Q3,46138,47020,29.9,539.2
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,LUCKNOW,26.51,80.5512,2016,Q3,13552,11290,0.3,104.9
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,MANGALORE,12.52,74.53,2016,Q3,17633,17684,3.0,0.0
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,MUMBAI,19.010288,72.5132,2016,Q3,109660,100114,1763.9,3486.5
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,PUNE,18.32,73.51,2016,Q3,11547,10048,0.0,0.0
UNITED ARAB EMIRATES,ABUDHABI,24.28,54.22,INDIA,TRIVANDRUM,8.3036,76.57,2016,Q3,26943,30128,9.7,425.1
ETHIOPIA,ADDIS ABABA,9.148,38.4424,INDIA,DELHI,28.3636,77.1348,2016,Q3,15468,13493,12.2,57.8
ETHIOPIA,ADDIS ABABA,9.148,38.4424,INDIA,MUMBAI,19.010288,72.5132,2016,Q3,26132,22402,359.6,1799.7
YEMEN,ADEN,12.48,45.02,INDIA,MUMBAI,19.010288,72.5132,2016,Q3,1111,1268,0.0,3.9
UNITED ARAB EMIRATES,AL AIN,24.1227,55.4441,INDIA,KOZHIKODE,11.153452,75.4649,2016,Q3,3160,4949,0.0,3.3
KAZAKHSTAN,ALMATY,43.1639,76.5345,INDIA,DELHI,28.3636,77.1348,2016,Q3,9833,9130,6.5,157.8
KAZAKHSTAN,ALMATY,43.1639,76.5345,INDIA,GOA,15.401944,74.043333,2016,Q3,2291,1656,0.0,0.0
NETHERLANDS,AMSTERDAM,52.2222,4.5337,INDIA,DELHI,28.3636,77.1348,2016,Q3,42715,40592,1388.3,1757.5
NETHERLANDS,AMSTERDAM,52.2222,4.5337,INDIA,MUMBAI,19.010288,72.5132,2016,Q3,28031,24111,1531.6,1378.3
TURKMENISTAN,ASHGABAT,37.58,58.2,INDIA,AMRITSAR,31.3824,74.5136,2016,Q3,7486,5673,0.0,15.7
TURKMENISTAN,ASHGABAT,37.58,58.2,INDIA,DELHI,28.3636,77.1348,2016,Q3,3499,3542,0.0,47.3
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,BENGALURU,13.370001,77.556,2016,Q3,0,0,1.6,0.0
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,CHENNAI,13.033634,80.14573,2016,Q3,16542,15264,35.5,287.8
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,DELHI,28.3636,77.1348,2016,Q3,33857,27549,106.9,491.2
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,HYDERABAD,17.21576,78.283356,2016,Q3,12730,12273,3.8,188.0
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,KOCHI,9.966667,76.266667,2016,Q3,14221,15648,22.1,270.1
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,KOZHIKODE,11.153452,75.4649,2016,Q3,7629,9748,0.0,0.0
BAHRAIN,BAHRAIN,26.0675,50.55111,INDIA,MANGALORE,12.52,74.53,2016,Q3,2049,2754,0.0,0.0
